Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2024-04-18,32.77494812011719,33.38356838484064,32.61045903972045,32.89831806784284,45078800
2024-04-19,33.3342170715332,33.77834508236872,32.766722260417495,32.93943766326647,80546900
2024-04-22,34.13200759887695,34.206028945672855,33.3259991212262,33.52338728772971,51775500
2024-04-23,34.06620788574219,34.23892644527836,33.68787796947856,34.04976148714655,35456900
2024-04-24,33.909942626953125,34.53501245770916,33.89349309062499,34.173128933346746,45388300
2024-04-25,34.724178314208984,34.938016017128966,33.78657668134048,34.049762994516605,66372400
2024-04-26,35.21458435058594,35.32449549291776,34.724199652989256,34.91020808659923,31899100
2024-04-29,35.6373291015625,35.6373291015625,34.935572343854325,35.07085032753184,27886000
2024-04-30,35.52741241455078,35.688054001789055,35.18921586477602,35.51050226453391,36635400
2024-05-02,35.662689208984375,35.83178747827468,35.37522311877524,35.7218731194438,33244700
2024-05-03,35.20902633666992,35.91514803729572,34.8206602430892,35.91514803729572,45114200
2024-05-06,35.44734191894531,35.62387318027253,35.05897583766843,35.19137175837353,22977200
2024-05-07,35.87984085083008,35.87984085083008,35.306115133095865,35.43851441166638,23808600
2024-05-08,36.427085876464844,36.48004626302492,35.57973989382542,35.615043451145176,25352000
2024-05-09,36.780147552490234,36.93020030788608,36.135811290034816,36.241732070450894,27206400
2024-05-10,36.700706481933594,37.150857946113895,36.630092638974055,36.930194737445376,27968700
2024-05-13,36.73601150512695,37.04494202984645,36.63891915070236,36.84193227380115,18394300
2024-05-14,36.07402420043945,36.45356522858971,35.4473414300718,35.97693183969585,53613200
2024-05-15,33.89387130737305,34.25575884674888,33.09948238335123,33.187746322885445,131281100
2024-05-16,32.90530014038086,34.1145370782979,32.86999658215516,33.805606532683605,83168500
2024-05-17,32.3845329284668,33.02886912629125,32.225655140832984,32.96708369410627,67207900
2024-05-20,32.437496185302734,32.86999761594379,32.331578773187026,32.419842722107816,40400400
2024-05-21,32.375709533691406,32.737597097983475,32.27861717328681,32.47280189409601,27967400
2024-05-22,32.81703567504883,33.064177413987345,32.137392525914244,32.21683142300929,36528800
2024-05-23,32.490455627441406,33.28484124572511,32.27861744233351,33.046524550123884,47987800
2024-05-24,32.31392288208008,32.82585980805308,32.278615958343025,32.71994240389549,23684700
2024-05-27,32.6669807434082,32.72876954106343,32.38453209864193,32.411013973938005,13623300
2024-05-28,33.364280700683594,33.79678212592552,33.0200465903144,33.04652510124933,46437700
2024-05-29,33.32014846801758,33.4701978515553,33.046524844617686,33.284841542342676,29246800
2024-05-31,34.23810577392578,34.326369714461514,33.452545255175835,33.47902376392585,53929400
2024-06-03,34.05274963378906,34.3616767941258,33.92917540260085,34.273412853187736,43454500
2024-06-04,33.67321014404297,33.92035188344613,33.27601565782097,33.893873373382554,34090200
2024-06-05,33.717342376708984,33.92035214522166,33.602596553791834,33.77029939724483,18627100
2024-06-06,33.876216888427734,34.17631898823551,33.77912453745267,33.78794958433523,25944100
2024-06-07,32.60519790649414,33.955659174204065,32.53458742321235,33.734995942486194,46003600
2024-06-10,33.0994873046875,33.593774193910264,32.76407822389156,32.825863664162654,32560900
2024-06-11,33.24070739746094,33.54080951198718,33.09948307103998,33.373106676566515,31131300
2024-06-12,32.51741409301758,33.63400830825706,32.32677681643662,33.54322964216636,52182400
2024-06-13,32.19060134887695,32.853295225236415,31.63684255086849,32.5900357411368,46233500
2024-06-14,31.482521057128906,32.22691717685125,31.001387908840663,32.21784069572568,53534900
2024-06-17,31.60053825378418,31.891034151473253,31.110325127814775,31.23741665018071,40941800
2024-06-18,32.59003829956055,32.80790847336607,31.60961212848377,31.673157884425713,36180700
2024-06-19,32.617271423339844,32.789752267336276,32.290462697465344,32.5900385171783,20776200
2024-06-20,33.13471603393555,33.48875765117963,32.86237659474654,32.88053301909033,39442900
2024-06-21,33.30719757080078,33.552304110117866,33.025781645016814,33.18010606070687,43340200
2024-06-24,33.643089294433594,33.643089294433594,33.116563318447774,33.44337206726873,24599400
2024-06-25,33.615848541259766,33.69755071781442,33.370742011595794,33.63400496527011,18572600
2024-06-26,33.67031478881836,33.69754769089575,33.32534968957626,33.407051858791924,25553200
2024-06-27,34.233154296875,34.46010441042572,33.879112673813296,34.05159351343764,37731000
2024-06-28,34.541805267333984,34.65074034803208,34.233152986202896,34.31485516247241,22019700
2024-07-01,35.06833267211914,35.18634423834418,34.65982177330652,34.77783680251548,24963500
2024-07-02,34.959388732910156,35.49499105920948,34.895842987669845,35.249888020701654,33346200
2024-07-03,34.35116958618164,35.21358071681435,34.27854388706211,35.13187853679685,38509400
2024-07-04,33.879112243652344,34.46010397288795,33.697551462520245,34.40563816263703,32698800
2024-07-05,34.060672760009766,34.1786877862758,33.68847471992503,33.99712700655509,32758800
2024-07-08,34.89584732055664,34.968473017268025,33.851878902709174,34.02435973792298,48845900
2024-07-09,34.88677215576172,35.13187869693143,34.74152421984455,34.90492858062436,34832500
2024-07-10,34.55996322631836,35.00478697531747,34.47826104641991,34.941241220172444,32899700
2024-07-11,34.795989990234375,34.90492506545574,34.5962727998422,34.641662125935795,17229400
2024-07-12,34.63258743286133,34.95939267538773,34.62350748938395,34.88677044248757,15779100
2024-07-15,34.9503173828125,35.15911107109981,34.677977939958794,34.76875659991539,22969200
2024-07-16,34.859535217285156,34.95031386811281,34.596272281707996,34.81414242888778,19637000
2024-07-17,35.04109573364258,35.122797912076315,34.80506914204726,34.886771320480996,24606100
2024-07-18,34.9775505065918,35.09556553565935,34.81414614726255,34.950317601031564,21315500
2024-07-19,35.122798919677734,35.19542461947293,34.8504594714137,34.9503180771401,30593100
2024-07-22,34.423789978027344,35.032018055123146,34.38748059339683,35.032018055123146,25807800
2024-07-23,33.97896957397461,34.496415529884175,33.97896957397461,34.42378983495748,25284700
2024-07-24,34.251312255859375,34.496418805032164,34.04251855759753,34.187766498257254,23863800
2024-07-25,34.20591735839844,34.26946310566164,33.83371935457814,34.09698228637344,19562600
2024-07-26,34.16960906982422,34.61443282296628,33.96989185866036,34.19684197571603,32043200
2024-07-29,33.47968292236328,34.24223546978425,33.06209206657311,34.05159473569098,39790000
2024-07-30,33.27088928222656,33.37982437118977,33.03485921599155,33.14379430495477,16040700
2024-07-31,33.9608154296875,33.9608154296875,33.552304525765045,33.634006706549535,28561100
2024-08-01,33.4433708190918,34.34209484480716,33.39798148633496,34.26946914200894,29756300
2024-08-02,32.43571090698242,33.40705714869876,32.43571090698242,33.33443491066503,36483900
2024-08-05,32.40847396850586,32.40847396850586,31.409891481654075,31.591452248625636,44765900
2024-08-06,32.9713134765625,33.27996578127747,32.08166941308619,32.31769601646397,36009000
2024-08-07,32.925926208496094,33.36167005487926,32.68081964559601,33.31628072019056,25020500
2024-08-08,33.45244598388672,33.543228108811654,32.82606490533258,32.998545748213985,29870300
2024-08-09,33.143795013427734,33.54322945313778,32.2995437271863,32.798833313839744,66082100
2024-08-12,33.89727020263672,34.32393753816534,33.40705711028265,33.40705711028265,39655100
2024-08-13,33.6884765625,34.160533230399224,33.561385048639444,34.06975110408167,28557200
2024-08-14,34.27854537963867,34.49641902350009,33.73386646446125,33.761099371324896,37955500
2024-08-15,34.80507278442383,35.00479001104772,34.496420462816104,34.54180979714401,33409000
2024-08-16,34.9503173828125,35.195423920276006,34.523650062451885,34.65074157158469,35472700
2024-08-19,34.89584732055664,35.213579549193206,34.85953793518477,35.04109525099558,28138200
2024-08-20,34.75967788696289,35.11371948623573,34.39655634448713,34.95031513842001,27322600
2024-08-21,34.55088424682617,35.213578118974674,34.441945706183695,35.11371952154424,38491900
2024-08-22,34.65657424926758,34.82462904777828,34.41383040782957,34.8059558966616,26334300
2024-08-23,34.441837310791016,35.039363882273214,34.441837310791016,34.88998223940267,29239000
2024-08-26,36.9439811706543,36.98132747041291,35.2074174088097,35.347464252134905,102270300
2024-08-27,36.449153900146484,36.75725195862196,36.36512650937335,36.64521662477079,35073100
2024-08-28,36.971988677978516,37.21473606200291,36.20640734966611,36.35578898539684,43284500
2024-08-29,36.71990966796875,37.1867277198176,36.673225013552596,37.01867293622888,25356600
2024-08-30,36.75725173950195,37.01867226564834,36.299772051439064,36.61720846340759,84437200
2024-09-02,36.411808013916016,36.78526387970002,36.30910747274846,36.71990963741868,15288400
2024-09-03,35.972999572753906,36.24375490991652,35.83295628774995,36.21574696522357,35866300
2024-09-04,35.982337951660156,36.33711712312819,35.96366480133985,36.16906589332395,28851300
2024-09-05,35.758262634277344,36.30910808677769,35.758262634277344,36.085037412749266,26206600
2024-09-06,35.05803680419922,35.89831076582842,34.98334776402067,35.823618164110584,32971700
2024-09-09,35.440826416015625,35.71158174677364,35.11405519719676,35.328791078354755,30521800
2024-09-10,34.852638244628906,35.403480139124916,34.54453661393876,35.403480139124916,37263500
2024-09-11,34.81529235839844,35.31945672649474,34.42316332936603,35.25409892037332,32907000
2024-09-12,34.423160552978516,34.84329749250611,34.3111252229508,34.81528955038391,22103300
2024-09-13,34.26444625854492,35.05803553459143,34.16174571567179,34.64723692463805,34729600
2024-09-16,34.7406005859375,35.21675702100043,34.693919490343305,34.76861209252545,22614800
2024-09-17,34.581886291503906,34.72192958696438,34.264449835638175,34.70325643526174,23443700
2024-09-18,33.750946044921875,34.47918105471317,33.750946044921875,34.46050790554685,38777000
2024-09-19,33.862979888916016,34.33913270632694,33.788287295536094,34.143069991012965,25059700
2024-09-20,33.85364532470703,33.984357377758265,33.67625573787499,33.86298368069461,48336200
2024-09-23,34.199092864990234,34.5071909397264,33.816302189385155,33.975018623922736,28218500
2024-09-24,34.339134216308594,34.833963765362334,34.28311833034937,34.75927116869798,35104100
2024-09-25,34.591217041015625,34.94599975879348,34.50718964895084,34.63789813404292,38655300
2024-09-26,33.84431076049805,34.46984527742908,33.582893775695744,34.46984527742908,58048200
2024-09-27,33.71360397338867,33.96568617642991,33.54554917136117,33.96568617642991,34537400
2024-09-30,33.620235443115234,33.8723176253667,33.536208049031416,33.76028228710133,21146300
2024-10-01,34.51652908325195,35.03002824567924,33.45218445819269,33.62023568603538,49748200
2024-10-02,34.99268341064453,35.41282040169075,34.87130971066688,35.24476560527226,32014500
2024-10-03,35.42215347290039,35.515519222778714,34.74059952571499,34.955335408126345,31033000
2024-10-04,35.32878875732422,35.664898309764276,35.170068774654666,35.618217218934035,22526800
2024-10-07,35.8236198425293,35.83295819895119,35.384813252265424,35.51552174985634,36418000
2024-10-08,35.10471725463867,35.24476409951734,34.96467397129922,34.983347121385655,34142000
2024-10-09,34.74993896484375,35.03002910013249,34.55387266475626,34.889982251718465,30789800
2024-10-10,35.15140151977539,35.235428913460446,34.843299889083795,34.91799248859903,20630100
2024-10-11,35.123390197753906,35.151401703488105,34.84330007118627,35.104717047777505,16343000
2024-10-14,35.20741653442383,35.38480967310205,34.87130696802203,34.98334586451535,22279000
2024-10-15,34.917991638183594,34.927326432126065,34.60055522105323,34.740598499424834,28204600
2024-10-16,34.7406005859375,35.08604852872098,34.72192743539196,35.05803702213302,23041200
2024-10-17,34.479183197021484,34.74060017851461,34.25510895464219,34.74060017851461,22174300
2024-10-18,34.38581848144531,34.60988914582837,33.993689476466464,34.525861756299975,32000800
2024-10-21,33.84431076049805,34.59121897531842,33.797629664860395,34.54453787968077,28390000
2024-10-22,33.71360397338867,33.89099357040015,33.6015686258835,33.79763137440242,29144300
2024-10-23,33.29346466064453,33.55488164055012,33.20943726545499,33.52687369600002,30769100
2024-10-24,33.51753616333008,33.63890628749092,33.20009975871913,33.470851510841655,23058900
2024-10-25,33.750946044921875,34.06838245767124,33.47085236896611,33.573552908611354,32585900
2024-10-28,33.69492721557617,33.73227351459395,32.99470013591876,33.134746976465884,27507100
2024-10-29,33.620235443115234,34.00302611359949,33.42417271076605,33.91900228105485,26090200
2024-10-30,33.470855712890625,33.956346955101104,33.470855712890625,33.7229379095118,26144700
2024-10-31,33.52687454223633,33.65758303548827,33.26545755573244,33.48952824086739,25597000
2024-11-01,33.06938934326172,33.95634436105121,32.957354007168675,33.79762793171432,30605300
2024-11-04,33.144081115722656,33.56421806752554,33.03204578242156,33.517536975445005,24003600
2024-11-05,33.0413818359375,33.237444567074135,32.70527226168089,33.1440823793536,23990600
2024-11-06,33.05072021484375,33.106736102899745,32.7146106403511,32.723945434514036,28440800
2024-11-07,33.153419494628906,33.508202243576314,32.92934880379643,33.134749905009045,34081200
2024-11-08,33.778953552246094,33.90966203318552,33.18142703278645,33.47085193728404,49865100
2024-11-11,33.84431076049805,34.00302719797393,33.51753952949517,33.60156692625866,21446300
2024-11-12,34.479183197021484,34.64723798842114,33.928337727775784,33.947010878102326,39412300
2024-11-13,34.43250274658203,34.60989233569622,34.10572795205885,34.4978569931788,34090000
2024-11-14,34.7966194152832,34.85263886591798,34.41382873979365,34.46984462888919,30262100
2024-11-18,35.66490173339844,35.758263924021186,34.731265581013865,34.731265581013865,39004100
2024-11-19,35.29144287109375,35.75826090791123,35.15139959697189,35.57153298087644,26002700
2024-11-21,35.39414596557617,35.59954705630455,35.05803638494399,35.450165416194615,36048400
2024-11-22,36.80393600463867,37.18673025230123,35.91698449495414,36.14105518063931,85234900
2024-11-25,36.579864501953125,37.214737366446975,36.55185655725286,36.76659244354648,41119500
2024-11-26,36.533180236816406,36.887959377365064,36.46782599716066,36.74791610447657,35188200
2024-11-27,36.40247344970703,36.74791781273699,36.178399216514634,36.59853617778843,30600700
2024-11-28,36.02901840209961,36.69189919968426,35.83295566955303,36.2344194904089,33113500
2024-11-29,36.31844711303711,36.6172103916177,35.86096383934478,35.94499123404177,44011700
2024-12-02,36.551856994628906,36.78526603402874,36.19707425751017,36.31844795522908,31711800
2024-12-03,36.87862777709961,36.87862777709961,36.48650230521106,36.78526558708975,22536200
2024-12-04,36.64521789550781,37.21473650143713,36.393135714447006,36.87862692668939,31584400
2024-12-05,37.009334564208984,37.168054553767064,36.607870754875066,36.775925538388755,25214200
2024-12-06,36.4398193359375,37.06535743489347,36.37446508759665,37.00933798137014,31118500
2024-12-09,37.38279342651367,37.50416356536034,36.74792054047199,36.766593691419025,28548700
2024-12-10,37.52283477783203,37.746909016081126,37.44814573944179,37.6255353219654,21837600
2024-12-11,37.89629364013672,38.055010085182765,37.29876703978072,37.672219384233486,46900900
2024-12-12,37.21846008300781,37.752370478645645,37.004894443509514,37.58734517765726,38310600
2024-12-13,36.98548126220703,37.597053273575305,36.8107464018161,37.47085505149116,23235400
2024-12-16,36.83015823364258,37.14079713247471,36.7233791209441,37.07284510479941,21349400
2024-12-17,37.179630279541016,37.36407468331163,36.72338145093184,36.830160570405134,39617200
2024-12-18,36.21859359741211,37.27670860932844,36.21859359741211,37.1602162333153,58126400
2024-12-19,36.07297897338867,36.820455034649825,35.898244117347986,36.558352750588796,43268400
2024-12-20,35.77204513549805,36.257418902346636,35.63614107327771,36.07297820406304,59277400
2024-12-23,35.78175354003906,35.96619423242303,35.645849482165836,35.91765759791228,43785600
2024-12-26,34.72364044189453,34.94691193488332,34.558611432141404,34.58773637686727,22920700
2024-12-27,34.61685562133789,34.94690991869432,34.56831898707238,34.94690991869432,24167200
2024-12-30,35.131351470947266,35.30608632107078,34.723639289397674,34.733345135245465,22355600
2025-01-02,35.69438552856445,36.00502442804445,35.131350208814595,35.35462168637161,30046800
2025-01-03,35.3157958984375,35.956489115036504,35.25754971398016,35.80116965959153,23314200
2025-01-06,35.1507682800293,35.61672666473703,35.005158367806416,35.529359236160076,23760200
2025-01-07,35.89824295043945,36.160345225980585,35.23813433865614,35.48082121936742,37753300
2025-01-08,35.60702133178711,36.03414893148272,35.36433443814249,35.90795441302536,24483500
2025-01-09,35.7623405456543,35.88853876633778,35.62643647866044,35.62643647866044,11526600
2025-01-10,35.859413146972656,36.42244850319903,35.82058605935306,36.160346220449654,40328800
2025-01-13,35.98561096191406,36.4321539409522,35.888537689291155,36.208882451433134,22897100
2025-01-14,35.742923736572266,36.04385680380776,35.50994640325468,36.02444140884664,29173100
2025-01-15,36.19917678833008,36.22829802964251,35.72350886261511,35.84970708014896,32512700
2025-01-16,35.96619415283203,36.150638547915676,35.694386037687075,36.12151360478741,26733200
2025-01-17,36.11180877685547,36.3059590230482,35.77204492024119,35.92736437657379,39941100
2025-01-20,36.19917678833008,36.33508085193207,36.02444193423952,36.131224756529086,13912800
2025-01-21,36.20888137817383,36.25741801304662,35.6458497480553,36.0147311355748,23612200
2025-01-22,36.005027770996094,36.529232351204726,35.94678158327021,36.26713006110041,21832200
2025-01-23,35.75263214111328,36.31566376453062,35.626433929459736,36.034146101268036,26725700
2025-01-24,35.56818771362305,35.82058413669725,35.335210387978364,35.80116874237556,16216500
2025-01-27,36.09239196777344,36.20888062968171,35.40316213874678,35.50023540648571,29809700
2025-01-28,36.04385757446289,36.39332728501925,35.80117068692187,36.30595985738016,27621700
2025-01-29,35.820587158203125,36.23800891355998,35.68467938648729,36.11181069137792,18204400
2025-01-30,36.29624938964844,36.41273805585009,35.72350820142072,35.956489236931965,30916000
2025-01-31,36.58747482299805,37.24758347122758,36.16034722248228,36.296251290686925,37044800
2025-02-03,36.40303421020508,36.703967292795035,36.2865455376027,36.655426951361584,24877600
2025-02-04,36.04385757446289,36.257419517385536,35.74292450079314,36.20888288049893,34290300
2025-02-05,35.78175354003906,35.9856096268489,35.67497072225071,35.96619423242303,20539800
2025-02-06,35.713802337646484,36.034147095317586,35.62643491226201,35.762338973280535,17512400
2025-02-07,35.509944915771484,35.94677832322035,35.306085128773184,35.7817530276255,21438700
2025-02-10,35.75263214111328,35.94677867829371,35.64584932379935,35.73321674677367,17483300
2025-02-11,35.75263214111328,36.005024861312535,35.607018535120126,35.9273632839541,16624300
2025-02-12,35.218719482421875,35.67497201013103,35.0536941785063,35.57789873760515,37364500
2025-02-13,35.25754928588867,35.2672588347343,34.96632577335383,35.14106062149631,15351300
2025-02-14,36.34478759765625,36.48069536773041,35.335212941719085,35.374040030060755,40322000
2025-02-17,36.568058013916016,36.81074489864795,36.37391146861685,36.53893677274274,22615200
2025-02-18,37.237876892089844,37.31553477106092,36.606889498575114,36.61659904788903,44062600
2025-02-19,37.31553268432617,37.52909831999285,36.76220690383329,36.99518793393401,32648200
2025-02-20,37.373779296875,37.44173132662068,37.189338602294974,37.29611771824685,26641200
2025-02-21,37.266998291015625,37.402902357119316,37.05343264250521,37.402902357119316,30115200
2025-02-24,37.0048942565918,37.38348519516615,36.694255347858586,37.37377934937795,27830300
2025-02-25,36.83987045288086,37.315534681090476,36.72338178315108,37.00489575973904,31960900
2025-02-26,36.83987045288086,37.131093978759324,36.6457202012592,37.131093978759324,27420200
2025-02-27,35.539066314697266,35.66526452566977,34.44212061062997,35.29637944142357,129693500
2025-02-28,34.87895965576172,35.48082209795905,34.762470987005976,35.42257961513519,55476800
2025-03-05,33.607276916503906,34.082944813842246,33.53932488875668,33.99557739200899,48552000
2025-03-06,33.257808685302734,34.09265215201531,33.0345371981995,33.79172278827562,47749600
2025-03-07,33.61698913574219,33.908212663952845,33.22868862938926,33.28693481627462,28074700
2025-03-10,33.607276916503906,33.607276916503906,33.00541451226802,33.56844983143962,35037200
2025-03-11,33.10248947143555,33.879090462137256,32.918048772853275,33.733476850603694,28805400
2025-03-12,33.10248947143555,33.39371669450267,32.96658540899514,33.16073565667057,20149100
2025-03-13,33.43254470825195,33.52962168633448,33.04424790524605,33.18015197145352,19263600
2025-03-14,34.4615364074707,34.713929129256556,33.36459069058806,33.58786217223535,41529400
2025-03-17,35.102230072021484,35.344916951308996,34.558610129298614,34.568319678210536,31175900
2025-03-18,35.131351470947266,35.34491711067776,34.859543349914205,35.131351470947266,15086400
2025-03-19,35.102230072021484,35.2672590755531,34.97603185792177,35.20901289140525,21180500
2025-03-20,35.179893493652344,35.412870836231576,34.71393140227769,35.10223191072053,46921900
2025-03-21,35.723506927490234,35.946778406042995,35.121644519952014,35.16047530833713,61175700
2025-03-24,35.67497253417969,35.859413235931385,35.43228564619207,35.62643589720377,20348000
2025-03-25,35.95648956298828,36.42244793512818,35.558483222007865,35.77204516146284,28036100
2025-03-26,36.29624938964844,36.52923042515968,36.06327205724512,36.06327205724512,26870300
2025-03-27,36.568058013916016,36.85928523808072,36.2962498880108,36.33508067831383,28444400
2025-03-28,36.335079193115234,36.77191630839857,36.00502489524648,36.548644827944386,22057700
2025-03-31,36.07297897338867,36.53893735512783,35.99532109465284,36.257419675605824,26049400
2025-04-01,36.20888137817383,36.8592841354144,36.11180810842825,36.20888137817383,19075600
2025-04-02,36.11180877685547,36.20888204839787,35.752633228419064,36.17976080755673,16959200
2025-04-03,34.9469108581543,35.238134374683995,34.568319916354895,35.09252446797311,65896000
2025-04-04,33.53932571411133,33.98586867975552,32.820974630789436,33.723770110913655,87263200
2025-04-07,32.20940399169922,33.53932709776952,32.14145195947645,32.92775510465654,85724900
2025-04-08,31.063920974731445,32.94716985070568,30.947430456392453,32.71419251713564,62128500
2025-04-09,32.32589340209961,32.5977052403321,30.132005519078287,30.394105956297647,106391600
2025-04-10,30.316444396972656,32.054083334582096,30.287323156567233,32.034667939942516,71250600
2025-04-11,30.918310165405273,31.355145456601345,29.87961057214839,30.57854814899453,65329400
2025-04-14,30.80181884765625,31.918179994384264,30.520303025255103,31.64636816641367,56015200
2025-04-15,30.09317398071289,30.937725161952145,30.07375858538463,30.801819246208332,58276900
2025-04-16,30.09317398071289,30.549424661602966,29.947562218858955,30.374691658310645,73227700
2025-04-17,29.947561264038086,30.267907870524713,29.568968473423748,29.772826414762847,65752700
2025-04-22,30.015514373779297,30.335860991790444,29.44277317012997,29.899023852887055,41683900
2025-04-23,29.675752639770508,30.85035815124014,29.607800606757742,30.432936403814253,71566500
2025-04-24,29.53984832763672,29.93785467615614,29.18067091842079,29.908731583013004,61589200
2025-04-25,29.627214431762695,29.83107051999426,29.316575524998065,29.452479583819105,35581500
2025-04-28,29.510725021362305,29.87961012562846,29.365113259806296,29.66604448056258,27362000
2025-04-29,29.666044235229492,29.90873111966719,29.26803789287598,29.413649653227804,33041100
2025-04-30,29.11271858215332,29.68545978044638,29.083595489314114,29.52043262413221,52798300
2025-05-02,29.90873146057129,29.90873146057129,29.093303371441927,29.316576714850545,33146600
2025-05-05,28.79237174987793,29.724290346606505,28.79237174987793,29.67575185890742,59011700
2025-05-06,29.268037796020508,29.501016982123236,29.083595246023105,29.229208857447045,52751300
2025-05-07,29.40394401550293,29.41364986158168,29.02535121404161,29.41364986158168,35050400
2025-05-08,29.811655044555664,30.12229580203148,29.55926232215958,29.695166380611923,44665000
2025-05-09,30.00580596923828,30.267908246406055,29.743703692070508,30.19024851815864,25075600
2025-05-12,30.724159240722656,31.22894655384928,30.724159240722656,30.96684612548595,53493600
2025-05-13,31.19011878967285,31.30660745496063,30.432935059086475,30.840649090701607,56165300
2025-05-14,30.976552963256836,31.180409052053722,30.77269687445995,31.063920387470912,28060100
2025-05-15,30.937725067138672,31.151288860433016,30.665915088038055,30.772697910462227,32468300
2025-05-16,31.083335876464844,31.219239936075414,30.733866178547434,30.90860102750614,48111800
2025-05-19,31.044506072998047,31.160994741633885,30.772697945145083,30.908602009071565,30200500
2025-05-20,31.170703887939453,31.46192740731888,31.015384430729895,31.112457702820386,33485800
2025-05-21,30.82123374938965,31.442511569478505,30.762989416644807,31.267776719690026,28724100
2025-05-22,30.41352081298828,30.72415973422627,30.297030291747028,30.71445203649333,42207300
2025-05-23,30.48147201538086,30.48147201538086,29.96697701042583,30.18054080007188,25732400
2025-05-26,30.384397506713867,30.607670849897698,30.22907804718408,30.539716966243656,21277100
2025-05-27,30.607669830322266,30.743573889995215,30.44264267862485,30.597962132980776,34361500
2025-05-28,30.510595321655273,30.792111144000494,30.510595321655273,30.74357450787152,30516200
2025-05-29,30.326152801513672,30.578547383052328,30.14171025124427,30.559131987959972,20778800
2025-05-30,29.996097564697266,30.355274956596304,29.996097564697266,30.238784441194095,45127700
2025-06-02,30.170833587646484,30.724159391371266,30.102881555828212,30.714451693746653,35111000
2025-06-03,30.18000030517578,30.299999237060547,29.389999389648438,29.8799991607666,59828700
2025-06-04,29.350000381469727,30.450000762939453,29.270000457763672,30.239999771118164,41952900
2025-06-05,29.360000610351562,29.639999389648438,29.209999084472656,29.5,23774000
2025-06-06,29.670000076293945,29.829999923706055,29.360000610351562,29.450000762939453,28069300
2025-06-09,29.170000076293945,29.469999313354492,28.860000610351562,29.219999313354492,43834800
2025-06-10,30.049999237060547,30.219999313354492,29.350000381469727,29.40999984741211,46241800
2025-06-11,31.049999237060547,31.15999984741211,30.299999237060547,30.299999237060547,52432400
2025-06-12,31.75,31.90999984741211,30.729999542236328,30.799999237060547,51729500
2025-06-13,32.529998779296875,33.16999816894531,32.16999816894531,33.11000061035156,74902600
2025-06-16,32.209999084472656,32.93000030517578,32.06999969482422,32.529998779296875,45972200
2025-06-17,32.939998626708984,33.09000015258789,32.369998931884766,32.380001068115234,57633400
2025-06-18,32.90999984741211,33.209999084472656,32.4900016784668,32.959999084472656,49342900
2025-06-20,32.81999969482422,33.15999984741211,32.630001068115234,32.72999954223633,85062700
2025-06-23,32.0,33.34000015258789,31.809999465942383,33.290000915527344,54592400
2025-06-24,31.3700008392334,31.84000015258789,31.139999389648438,31.290000915527344,48728300
2025-06-25,31.209999084472656,31.540000915527344,31.209999084472656,31.31999969482422,23127700
2025-06-26,31.459999084472656,31.600000381469727,31.309999465942383,31.350000381469727,17227000
2025-06-27,31.209999084472656,31.450000762939453,31.139999389648438,31.389999389648438,16482100
